"DataStream_x","DataStream_y"
1047,24.6468,
1048,23.5389,
1049,22.9572,
1050,26.4252,
1051,26.5733,
1052,27.2465,
1053,22.5849,
1054,25.7196,
1055,25.7032,
1056,24.0349,
1057,26.3639,
1058,24.1165,
1059,24.7083,
1060,23.1818,
1061,24.2962,
1062,23.2146,
1063,25.3198,
1064,22.9144,
1065,24.6741,
1066,23.4304,
1067,25.1701,
1068,23.1482,
1069,24.9821,
1070,22.9067,
1071,23.8424,
1072,25.3364,
1073,23.132,
1074,25.4713,
1075,23.4408,
1076,23.2527,
1077,25.4174,
1078,26.4229,
1079,22.8663,
1080,25.7849,
1081,22.7082,
1082,28.3864,
1083,24.9501,
1084,26.3135,
1085,23.6599,
1086,25.4265,
1087,23.2065,
1088,25.5531,
1089,22.9785,
1090,23.6693,
1091,25.7433,
1092,24.4978,
1093,25.8516,
1094,24.4297,
1095,25.9059,
1096,23.6013,
1097,25.424,
1098,23.6285,
1099,27.3754,
1100,24.3712,
1101,25.6998,
1102,24.4756,
1103,25.7721,
1104,24.0589,
1105,24.7675,
1106,24.4531,
1107,28.353,
1108,28.5691,
1109,28.2487,
1110,27.9494,
1111,26.5068,
1112,26.3917,
1113,23.9156,
1114,24.3706,
1115,27.9763,
1116,26.7882,
1117,24.336,
1118,27.1309,
1119,26.2017,
1120,28.5514,
1121,26.7633,
1122,29.0423,
1123,25.9539,
1124,28.9741,
1125,25.4897,
1126,28.7612,
1127,25.411,
1128,24.9809,
1129,29.409,
1130,26.4368,
1131,27.3048,
1132,24.217,
1133,25.8557,
1134,25.923,
1135,26.4411,
1136,24.6842,
1137,25.5081,
1138,24.0849,
1139,26.1323,
1140,24.6494,
1141,27.0237,
1142,24.5421,
1143,27.0854,
1144,24.3956,
1145,24.1341,
1146,26.8122,
1147,24.3254,
1148,27.9971,
1149,26.3032,
1150,28.2643,
1151,28.4761,
1152,25.4806,
1153,24.2632,
1154,28.4239,
1155,23.9499,
1156,27.9578,
1157,24.2125,
1158,27.6497,
1159,26.0936,
1160,27.841,
1161,24.7016,
1162,24.1318,
1163,27.2272,
1164,24.099,
1165,24.8731,
1166,27.0536,
1167,24.6127,
1168,26.7905,
1169,24.2764,
1170,26.5691,
1171,25.0955,
1172,26.5704,
1173,24.6223,
1174,26.8597,
1175,24.738,
1176,27.6783,
1177,24.3126,
1178,26.6244,
1179,23.9537,
1180,27.3523,
1181,23.9652,
1182,26.5861,
1183,27.1466,
1184,23.8092,
1185,25.7831,
1186,23.6717,
1187,26.4449,
1188,26.4248,
1189,26.9433,
1190,23.3975,
1191,26.5994,
1192,23.7854,
1193,24.0354,
1194,25.5511,
1195,23.9653,
1196,26.0003,
1197,24.8965,
1198,27.7918,
1199,24.4937,
1200,26.4677,
1201,24.4884,
1202,27.9919,
1203,25.4365,
1204,23.979,
1205,24.3145,
1206,24.4487,
1207,28.2537,
1208,26.6721,
1209,27.59,
1210,25.163,
1211,28.0539,
1212,26.6765,
1213,25.299,
1214,26.7608,
1215,25.6049,
1216,27.4434,
1217,24.8914,
1218,28.876,
1219,24.7172,
1220,25.4482,
1221,27.5447,
1222,25.9186,
1223,30.0604,
1224,27.0406,
1225,26.5073,
1226,26.4069,
1227,24.8163,
1228,24.2171,
1229,27.4316,
1230,25.248,
1231,27.5121,
1232,24.8051,
1233,29.1773,
1234,25.8665,
1235,25.9424,
1236,26.6701,
1237,27.2492,
1238,27.6782,
1239,25.2835,
1240,29.9695,
1241,26.3524,
1242,27.8756,
1243,26.7851,
1244,24.5935,
1245,27.8142,
1246,26.6064,
1247,27.6966,
1248,25.8222,
1249,30.7268,
1250,25.6433,
1251,31.4936,
1252,28.0083,
1253,26.7637,
1254,27.3933,
1255,25.6116,
1256,27.7446,
1257,25.2762,
1258,27.5829,
1259,25.876,
1260,27.7029,
1261,27.3375,
