"DataStream_x","DataStream_y"
3251,22.2462,
3252,19.9766,
3253,16.722,
3254,17.8516,
3255,16.1906,
3256,15.8393,
3257,17.8249,
3258,17.0557,
3259,21.2755,
3260,18.5382,
3261,19.7205,
3262,16.0675,
3263,19.5805,
3264,16.5817,
3265,16.3837,
3266,16.8816,
3267,18.1423,
3268,15.8176,
3269,15.9115,
3270,19.661,
3271,16.4256,
3272,19.1868,
3273,19.2802,
3274,16.329,
3275,16.854,
3276,19.1368,
3277,16.094,
3278,20.5514,
3279,16.991,
3280,18.7126,
3281,18.0295,
3282,15.8134,
3283,20.635,
3284,16.3663,
3285,16.0208,
3286,18.2923,
3287,16.4142,
3288,16.0164,
3289,19.4917,
3290,17.4468,
3291,17.3824,
3292,17.2169,
3293,15.549,
3294,15.8369,
3295,17.9072,
3296,16.3414,
3297,16.8093,
3298,19.3523,
3299,16.8898,
3300,17.1945,
3301,18.5155,
3302,17.3858,
3303,17.0541,
3304,16.8394,
3305,15.8762,
3306,16.7082,
3307,20.8369,
3308,20.0167,
3309,19.1719,
3310,16.0344,
3311,18.1585,
3312,19.461,
3313,16.6537,
3314,18.7834,
3315,18.096,
3316,15.8818,
3317,18.6074,
3318,16.2937,
3319,16.6411,
3320,21.3445,
3321,17.2098,
3322,16.2098,
3323,18.162,
3324,18.1915,
3325,17.2863,
3326,18.7158,
3327,16.1535,
3328,19.4688,
3329,22.2963,
3330,15.9796,
3331,15.5297,
3332,97.0715,
3333,24.1388,
3334,18.1583,
3335,18.0861,
3336,14.7736,
3337,14.7741,
3338,14.9142,
3339,17.3697,
3340,15.5929,
3341,14.8063,
3342,14.8699,
3343,17.0841,
3344,15.1242,
3345,14.9621,
3346,17.0742,
3347,15.7029,
3348,15.1196,
3349,15.3646,
3350,15.2451,
3351,18.3847,
3352,15.0404,
3353,18.7388,
3354,16.3169,
3355,16.836,
3356,18.2211,
3357,14.8734,
3358,16.2555,
3359,17.5953,
3360,15.3556,
3361,15.4899,
3362,18.6324,
3363,18.6749,
3364,17.9866,
3365,16.4739,
